,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2008-09-24,0.0069257370024748965,4.7965833027449964e-05,0.0015882403354077052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008-09-25,0.03575234968439123,0.0012782305079549895,0.0006776419018873768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2008-09-26,-0.001620463493417823,2.625901933499895e-06,0.0004936036941446472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008-10-06,-0.05375192542353879,0.002889269486737676,0.001018020870225091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2008-10-07,-0.007341464968257938,5.3897107880158524e-05,0.0024017974836638206,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-08,-0.030882018165104164,0.0009536990459498235,0.0011805242079828214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-09,-0.008466979640874506,7.168974423898337e-05,0.0004884419717029982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-10,-0.03632658360135199,0.0013196206761460153,0.0018203884419321261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-13,0.03583961952340964,0.0012844783275827653,0.0016430668029471331,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-14,-0.027501861627738933,0.0007563523929912992,0.0011755262821383985,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-15,-0.011291274725165223,0.00012749288491915498,0.000435677576871834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-16,-0.043406795173109636,0.0018841498672002939,0.0020483337145915264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-17,0.010784905828804092,0.00011631419373617249,0.0004269210000582617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-20,0.022210273073228315,0.0004932962299873708,0.000499450900207844,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-21,-0.007872815002865963,6.198121606935139e-05,0.00023826541359526989,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-22,-0.03254272923452728,0.0010590292260317564,0.0005644572438744016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-23,-0.010744181120164065,0.00011543742794288993,0.0011008372134861763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-24,-0.019348252943817812,0.00037435489197795463,0.00025008388404753874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-27,-0.06528895756786657,0.004262647980298681,0.0007911896108924019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-28,0.027737195902491685,0.0007693520365332015,0.0029021365633283285,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-29,-0.029793447280475505,0.0008876495008544733,0.0009354863247107611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-30,0.025149025098212263,0.0006324734633905104,0.0009244621701213317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-31,-0.01994110287085782,0.00039764758370613393,0.00023779892607278866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-11-03,-0.005231180881028585,2.7365253410039006e-05,0.00048285615764460536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-04,-0.007628879511114128,5.819980259509694e-05,0.00028968221796290086,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-05,0.03109865846782256,0.0009671265584982718,0.00047955043523552934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-06,-0.02466250984059659,0.0006082393916375237,0.0009928877156675565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-07,0.017308529509810988,0.0002995851937919978,0.0006883556795632624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-10,0.07019562748680297,0.0049274261182660085,0.0012258653638134126,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-11,-0.016776381046806677,0.0002814469610276543,0.00048603142922088035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-12,0.00837227256676254,7.00949479321646e-05,0.0004160433487393932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-13,0.03618301498251242,0.0013092105732247182,0.0007132522031030322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-14,0.030063198371323985,0.0009037958963135771,0.0006186110165486496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-17,0.021928126364807454,0.0004808427258709638,0.0005368974450301801,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-18,-0.06514020192072412,0.00424324590627271,0.001223844763392607,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-19,0.05871223477864351,0.003447126512702557,0.0014734933916527716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-20,-0.016850217359374753,0.00028392982505817427,0.0013973328262180502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-21,-0.007270183673521835,5.285557064674344e-05,0.0032600373704258817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-24,-0.03741853078962443,0.0014001464464540713,0.0005057013683599271,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-25,-0.004411262987654041,1.9459241146246456e-05,0.0005934255162125251,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-26,0.004843417389442273,2.34586920083518e-05,0.00031490173798080453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-27,0.010472507354219118,0.00010967341028417352,0.002881924563604461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-28,-0.02465142169376211,0.0006076925915236851,0.0003937817657024902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-12-01,0.01245973131887812,0.0001552449045386323,0.0004334542938451281,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-02,-0.002631955983353862,6.9271922983121945e-06,0.0006436005866548355,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-03,0.039314540217858074,0.00154563307254158,0.00035543013112010924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-04,0.018196024494451457,0.0003310953074026774,0.000708571055270306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-05,0.008537025501185624,7.288080440789366e-05,0.00038590020502596154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-08,0.035098494227303156,0.001231904297024033,0.00042014913503256,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-09,-0.02569106857191983,0.0006600310043670867,0.0004976729818670414,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-10,0.020103376660797423,0.0004041457531658945,0.0006287687027228102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-11,-0.02308169026790985,0.0005327644256237242,0.0003514779240428289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-12,-0.03887701730143256,0.0015114224742558866,0.0005243571735792953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-15,0.00518556352909183,2.6890069114247317e-05,0.00045066031650804495,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-16,0.005401878403798577,2.918029028942546e-05,0.00048036723362203664,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-17,0.0009160313710694368,8.391134727833522e-07,0.00025743196484795275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-18,0.019472075541583145,0.0003791617258971205,0.0002613962966300801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-19,0.0013732758748812302,1.885886628530808e-06,0.0002264511815798069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-22,-0.01532646781840441,0.00023490061578858605,0.00022942195572253277,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-23,-0.04661871978366161,0.0021733050342675623,0.0003676066820819272,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-24,-0.01777224244745579,0.0003158526016111493,0.000462777708040059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-25,-0.006124521999097077,3.750976971742405e-05,0.00028205145574871997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-26,-0.0004859690047416265,2.3616587356956702e-07,0.00016261784676490601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-29,-0.0005618584696707174,3.1568493994072046e-07,0.0002759430551857248,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-30,-0.00954019708011078,9.101536032735424e-05,0.00012792841110067745,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-31,-0.0066234107896159244,4.386957048800065e-05,0.00014985379256187917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009-01-05,0.032373225221448365,0.0010480257112386205,0.00040254438532333114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2009-01-06,0.029557976281965104,0.0008736739618852116,0.0001928286731121169,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-07,-0.006801108794389776,4.6255080833125956e-05,0.00021660776695310994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-08,-0.02410832689676301,0.0005812114257611868,0.0005121100608992252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-09,0.014105292225991661,0.0001989592687806208,0.00014851560821295455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-12,-0.0023704353303992676,5.618963655605085e-06,0.0001646153062996241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-01-13,-0.019651403432323633,0.0003861776568599411,0.0002600746725899285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-14,0.03454766291959732,0.0011935410132061198,0.00014167153477069624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-15,-0.004499784162627307,2.0248057510231535e-05,0.0003012279153877371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-16,0.017669152332651983,0.000312198944154461,0.0002502695111491814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-19,0.01635616286875763,0.00026752406378932576,0.0004996692039656061,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-01-20,0.0037379652544853315,1.3972384243739588e-05,0.0002020359792332404,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-21,-0.004568845859429516,2.087435248722623e-05,0.00028661950334766975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-22,0.009990133136577484,9.980276008654347e-05,0.00015956636795888258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-23,-0.00715288075031939,5.116370302828968e-05,8.089586187034528e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-02,0.010503951821329238,0.00011033300386480582,0.00011878960149839508,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2009-02-03,0.02412891553786256,0.0005822045650333053,0.00011958311968645714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-04,0.022521918420051357,0.0005072368093194486,0.00016932878881643484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-05,-0.004626985003514328,2.1408990222746484e-05,0.00038168565508471845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-06,0.038899479613736965,0.0015131695142195378,0.00027136315449654354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-09,0.019733047614066024,0.0003893931681389968,0.0005333279712379701,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-10,0.018018826571761792,0.0003246781110232288,0.0005656391607811261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-11,-0.001917817281657186,3.678023125822958e-06,0.0008104132670411909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-12,-0.00564661251781029,3.188423292629186e-05,0.0004611845296606698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-13,0.03182667813952911,0.00101293744139718,0.00038038735747906137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-16,0.029130458284384986,0.0008485835998582939,0.0004937256940263014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-17,-0.029712326009945222,0.0008828223169212673,0.0007422603463738322,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-18,-0.04839661212442348,0.0023422320651218936,0.0007666385639472247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-19,0.007784595959566154,6.059993425369369e-05,0.0005329670936372189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-20,0.015305705142495185,0.00023426460990900354,0.0002732070096412987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-23,0.019399547791095983,0.00037634245449901703,0.00036312646400938253,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-24,-0.04666624272830777,0.002177738210377338,0.0006459883213813321,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-25,0.0026865024031170748,7.217295161953818e-06,0.001015591849076166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-26,-0.03943373610844336,0.0015550195434703498,0.0009614564983376269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-27,-0.018268389402262386,0.00033373405135269263,0.0009582182307262921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-02,0.005076274579040252,2.5768563601810287e-05,0.0003514278233461921,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-03,-0.01057423271692759,0.00011181439755174184,0.0007691180386980757,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-04,0.05935871019895167,0.003523456476483129,0.00045100499807279403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-05,0.010395663849386949,0.00010806982686945067,0.0008713470094991732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-06,-0.01271853468561357,0.00016176112454915545,0.0006583516721820551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-09,-0.034448737242251504,0.0011867154975856858,0.0005318500034695706,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-10,0.01861967326912417,0.0003466922326489372,0.00039267800153107365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-11,-0.00909351016838933,8.269192718260013e-05,0.0005267294760458257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-12,-0.002410536376264538,5.810685621294571e-06,0.0002724331982079679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-13,-0.002359991054827759,5.56955777886704e-06,0.0003170004595225036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-16,0.011414977268638715,0.0001303017060435386,0.00023304660494393085,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-17,0.02975775546333015,0.0008855240102153553,0.00015804566608714586,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-18,0.0024268086335457184,5.889400143852037e-06,0.00024352479202207215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-19,0.018728774310831753,0.0003507669871860714,0.0002020996464028742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-20,0.006743155410037893,4.547014488392331e-05,0.00038683505461511325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-23,0.019273070441371054,0.00037145124423805065,0.00015572590786848615,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-24,0.005549018290956553,3.0791603993370384e-05,0.0004152189253955427,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-25,-0.02024704313727277,0.0004099427558025843,0.00023335144488684906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-26,0.03015325420326409,0.0009092187390466635,0.0003968555447648539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-27,0.005379921509242713,2.8943555445612394e-05,0.0002961281678583816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-30,-0.0069308547104975915,4.803674701802665e-05,0.00021259102382226074,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-31,0.006412703613631443,4.112276763628177e-05,0.0005432842628907018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-01,0.014561363946578254,0.00021203331998470904,0.00021848542787442706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-02,0.007146271808358584,5.106920075894067e-05,0.00017203920887278647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-03,-0.002274477923077889,5.173249822568707e-06,0.0003598170230666782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-07,0.007985290303445858,6.376486123030644e-05,0.00020670790569172158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2009-04-08,-0.03835784460621383,0.0014713242428344474,0.00034902971356843876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-09,0.013745993601740558,0.00018895234009909235,0.000277238471418381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-10,0.026680078656929673,0.0007118265971399543,0.00020485308341953185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-13,0.028025626404106774,0.0007854357353425668,0.0002799418886890956,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-14,0.0053482852724071606,2.8604155355047334e-05,0.0001941115656256078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-15,0.0035076390234758392,1.230353151901054e-05,0.0003649567200771223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-16,-0.0007613127291952182,5.795970716346716e-07,0.00030080101903139637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-17,-0.0119888852963701,0.0001437333706495192,0.00034745870292703714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-20,0.02115308087209833,0.0004474528303815322,0.00015983169504981337,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-21,-0.008493578819891212,7.21408811697046e-05,0.00035917832050409883,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-22,-0.02981101972060607,0.000888696896782364,0.0006004726957033393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-23,0.0010557733504592548,1.1146573675399606e-06,0.0003689457724210619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-24,-0.006253404574600552,3.910506877363511e-05,0.00017120086419142896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-27,-0.01781692556822012,0.0003174428367034959,0.0002896075449119788,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-28,-0.00162686568890269,2.646691969728824e-06,0.00025646546576000987,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-29,0.0274165310673391,0.0007516661757663701,0.00015964839533268879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-30,0.0037931526182513053,1.4388006785346733e-05,0.00013019783583899524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-04,0.03269386051201728,0.0010688885151792428,0.00014385791319482952,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2009-05-05,0.002898241825882941,8.399805681297284e-06,0.00019419294224397483,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-06,0.009760032203663727,9.525822861655302e-05,0.0001594488059306976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-07,0.0018998188748016176,3.6093117570524844e-06,0.0003178078621092034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-08,0.010794481322860427,0.00011652082702958261,0.0002640073927635806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-11,-0.01763218083699769,0.0003108938010685886,0.00043384383473840703,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-12,0.014783105430766774,0.00021854020617716608,0.00022039942931999714,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-13,0.01726681217015713,0.0002981428025194864,0.00020883597447202758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-14,-0.009005162991131854,8.10929604968508e-05,0.0003052914506159134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-15,0.0020321095325339655,4.129469152215412e-06,0.0001573357736376088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-18,0.0028387875705462307,8.05871487068777e-06,0.00021686961449745744,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-19,0.008969073871644362,8.044428611501359e-05,0.0001783651646699593,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-20,-0.009485646630337463,8.997749199563246e-05,0.0001359538452119625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-21,-0.015503832950576779,0.0002403688361593903,0.00028512069808574127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-22,-0.004999799210789746,2.4997992148213766e-05,0.00017995413408040264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-25,0.004766110938387413,2.271581347701615e-05,0.00040787503757112154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-26,-0.008248453061898253,6.803697791433867e-05,0.00011555235107639833,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-27,0.016991694834026738,0.0002887176933326909,0.00014409676650011153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-01,0.03300506333426689,0.0010893342056989689,0.00032371764898567857,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2009-06-02,0.0011091565304734985,1.2302282090920088e-06,0.0001517846723686764,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-03,0.019732090409677383,0.0003893553919356822,0.00010217283774324898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-04,-0.004093171210273638,1.6754050556612962e-05,0.0002628135748969155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-05,-0.0048359759750820075,2.3386663631570374e-05,0.0001277047291191187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-08,0.005233404976010547,2.7388527642931957e-05,0.00022334915249959918,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-09,0.007037174731514995,4.952182820187314e-05,0.0002696357716919005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-10,0.010121175450714226,0.00010243819250414031,0.00011015783016152867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-11,-0.006744396794022833,4.548688811522547e-05,0.00013481646974334717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-12,-0.019332573488666682,0.00037374839769469784,0.00021109016895593305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-15,0.01655105002038315,0.0002739372567772251,0.00019800811704369692,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-16,-0.004862045272454374,2.3639484231395926e-05,0.00019189252567970244,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-17,0.012208939830616217,0.00014905821178760713,0.00012411878653293838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-18,0.015459292838211347,0.00023898973505757264,0.00010971227827373333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-19,0.009273938666380488,8.60059383877871e-05,8.676879408851232e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-22,0.005473641753733105,2.9960754048210422e-05,0.00017514364119756352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-23,-0.0012437382843550893,1.546884919970541e-06,0.0005028708486834363,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-24,0.010180655428739804,0.00010364574495872925,0.00010866257075141088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
