,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2014-02-27,-0.018041134882899712,0.0003254825478629808,0.00018330925908699813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-28,0.02434940187282919,0.0005928933715645376,0.00019551845696011799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-03,0.0035208440853224943,1.2396343073150392e-05,7.895797485390964e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-04,-0.006079120317073361,3.695570382945412e-05,0.0001450551807900798,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-05,-0.006688887668429899,4.474121824087357e-05,8.061053710861426e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-06,0.007358314612282868,5.4144793933335574e-05,0.00025420456262170905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-07,-0.0032083381573055902,1.029343373162303e-05,0.00010138489524045969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-10,-0.02907952711593076,0.0008456188972861523,0.00022537637174123285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-11,0.013136736865607901,0.00017257385547622168,0.00019282269614183704,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-12,0.000616788161142523,3.804276357255749e-07,0.0002027272744161864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-13,0.014071203412546751,0.00019799876547726733,0.00012357733211284825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-14,-0.01102196501914321,0.00012148371288321657,9.805825241349519e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-17,0.013931944009712538,0.00019409906388976507,6.783329479713784e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-18,-0.009123834979909873,8.324436474062699e-05,5.27585688423916e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-19,-0.017170332962225032,0.00029482033403367144,0.00015427710514862852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-20,-0.021477595590475573,0.00046128711234801577,0.00013725618388251137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-21,0.03418648952622583,0.0011687160661267482,0.0003074736220037824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-24,0.004435318076852823,1.9672046442857427e-05,0.00011405701885532855,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-25,-0.0029477975181979588,8.689510208294044e-06,0.0001559258709523523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-26,-0.0011257859960824845,1.2673941089754319e-06,8.245875689302634e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-27,-0.009873002906120476,9.747618638426337e-05,0.00014030536323404906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-28,-0.0010391538736236328,1.079840773067001e-06,0.00011510195955191409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-31,0.00334514406178954,1.1189988794125823e-05,0.00036749915496759656,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-01,0.012650567551082403,0.00016003685936449903,7.985201597301887e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-02,0.007181840964408437,5.157883963805511e-05,7.097480772621216e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-03,-0.0048648260634660545,2.3666532627778627e-05,0.00011803650772356249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-04,0.009518816162081833,9.060786112751033e-05,6.26437595976999e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-08,0.018937866917749346,0.00035864280339438514,8.646209812251944e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2014-04-09,0.00034487557191376084,1.1893916010284362e-07,6.00447604062799e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-10,0.006892484390835563,4.7506341077911874e-05,8.459882084461912e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-11,0.003118150225256855,9.722860827269375e-06,0.00011017614017237621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-14,-0.0004667075450068836,2.178159325663523e-07,5.8308728562705674e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-15,-0.017772060612788465,0.0003158461384246271,7.559666990824018e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-16,0.0025150568017604513,6.32551071608151e-06,6.428577472476886e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-17,-0.0023351999619514174,5.453158862297901e-06,7.49782903275887e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-18,0.0006305855665331705,3.976381567199597e-07,0.00013304373537634088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-21,-0.013794216298395057,0.00019028040328690783,7.214354455363174e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-22,0.005102820059047275,2.6038772555015234e-05,0.00011729793069943112,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-23,0.005869455233790788,3.445050474147407e-05,7.838287397496882e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-24,-0.002058681892037839,4.238171132604497e-06,6.549878980438581e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-25,-0.012994745056605694,0.00016886339908617814,7.943873142768688e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-28,-0.011424097285532397,0.0001305099987893087,0.00011735291187915085,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-29,0.013635028584133124,0.00018591400449012734,0.0001305750404884231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-30,-0.0036853267596281825,1.3581633325231559e-05,5.745683015549921e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-05,-0.00045136168377446495,2.037273695797201e-07,0.00015436295133192967,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2014-05-06,0.0003187098433770075,1.0157596426539664e-07,8.741667856984843e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-07,-0.010614278379751596,0.00011266290552286216,8.099782555086452e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-08,-0.008984646687903108,8.07238761064483e-05,0.00019111026020710237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-09,-0.001052160164938698,1.1070410126838282e-06,9.489820189682837e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-12,0.02150549228168508,0.0004624861982776165,0.0001390482865589111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-13,-0.0010705168008584565,1.146006220920224e-06,6.443717096778169e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-14,0.0020784616213216367,4.320002711306967e-06,5.191218030812384e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-15,-0.015372442622267002,0.00023631199217489116,5.3485221200441157e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-16,0.003929185724036444,1.5438500453971792e-05,7.709701402349962e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-19,-0.012600158642545267,0.0001587639978173082,0.00016122589647833693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-20,-4.334854961385304e-05,1.879096753624678e-09,7.318340789686507e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-21,0.007449272840565513,5.549166585318699e-05,0.00017404340830697506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-22,-0.002914864316778676,8.496433985229618e-06,8.952888537525362e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-23,0.007936483569922714,6.29877714556532e-05,6.435495440243168e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-26,0.004710663070271792,2.2190346561622467e-05,0.00011840108489022071,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-27,-0.0020625755924363887,4.254218074514319e-06,2.960185845387876e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-28,0.01647077255114482,0.0002712863484315456,6.379496052492219e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-29,-0.005315776072663425,2.8257475254700988e-05,5.7826941369340896e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-30,0.003164613398709548,1.0014777963291997e-05,5.883012377720018e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-03,-0.005898010812805055,3.478653154796534e-05,5.3247908327288744e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2014-06-04,-0.013529579721616614,0.0001830495274435795,6.608720695302758e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-05,0.01108447704814175,0.00012286563143078125,5.722484864946327e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-06,-0.009388590755721182,8.814563637841324e-05,0.00010001748299675515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-09,-0.0011270427111380599,1.2702252727294283e-06,0.0001132700172381285,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-10,0.01570775454492157,0.0002467335528435043,0.00013250384274684785,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-11,-0.0001321314369171489,1.74587166217905e-08,4.3946931137283674e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-12,-0.005584523239413386,3.118689981154818e-05,3.71016962997358e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-13,0.013814095585416908,0.0001908292368430349,6.755619953708778e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-16,0.002110898495716995,4.455892459220273e-06,4.275082795732973e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-17,-0.011610912927366712,0.00013481329900689144,5.0623532601377395e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18,-0.004644281242947912,2.15693482635978e-05,2.0688316761418594e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-19,-0.016174170017063005,0.0002616037757408599,8.308599293300668e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-20,0.002138285359610137,4.572264279123053e-06,6.4195633910441e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-23,-0.00039197807648605476,1.536468124457074e-07,4.585696655535985e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-24,0.0066483452260648335,4.420049424493906e-05,2.8966204710214038e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-25,-0.0032091876627831084,1.029888545495931e-05,3.815192374970513e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-26,0.010231985131914811,0.00010469351973972577,4.0154752624452204e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-27,0.002840222389295377,8.06686322065474e-06,2.8756221997315696e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-30,0.0041826248263969745,1.749435043839232e-05,4.03450630554489e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-01,-0.0062537940932472225,3.910994056073385e-05,2.7247262824754997e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-02,0.0017648025818299828,3.114528152833773e-06,3.740196914664492e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-03,0.0034357725223355118,1.1804532825235724e-05,4.316386821991118e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-04,-0.00022223055488801435,4.938641952583476e-08,4.4683160206323826e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-07,-0.0016908412720564314,2.858944207289411e-06,3.3471025575175595e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-08,0.005015048130568189,2.515070775191549e-05,3.9106534897131906e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-09,-0.022764991723047245,0.0005182448481504096,6.602303524433457e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-10,-0.004609709437978893,2.124942110259168e-05,4.175247674264148e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-11,0.006590309654313842,4.343218133974223e-05,3.7640951213720765e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-14,0.009925643226008418,9.85183934500068e-05,3.0260096845828027e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-15,0.0035040188026709274,1.22781477694714e-05,2.7285883769560416e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-16,-0.005835395707386226,3.4051843061781596e-05,4.4994118879654835e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-17,-0.009292676154554869,8.635383011343266e-05,4.870323655563928e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-18,0.008953864910493436,8.017169683536563e-05,7.060887994805188e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-21,0.0020723884460895903,4.294793871485626e-06,3.561558675662143e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-22,0.013400750542992057,0.00017958011511550191,4.5846613424947375e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-23,0.00036072786051022376,1.3012458934828346e-07,5.0947093756191204e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-24,0.017218315910296766,0.00029647040278677877,0.00016992431658434585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-25,0.009908896632692787,9.818623247739046e-05,6.296502745258643e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-28,0.029968226443187973,0.0008980945961501908,0.00029250062749857107,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-29,0.007448505637528413,5.5480236232292555e-05,6.86038744662128e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-30,-0.0017569677305218079,3.086935606094952e-06,9.648308056594914e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-31,0.01311582140193046,0.00017202477104733712,6.435246401929457e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-01,-0.009588471916627483,9.193879369595393e-05,0.00021048539647439162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-04,0.015852657243193846,0.00025130674167018633,0.00010467280087564365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2014-08-05,0.00010615267136948603,1.1268389638878098e-08,0.0001159268480080399,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-06,-0.0015321881164798157,2.347600424281965e-06,0.00015484135581524702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-07,-0.015446050054451987,0.00023858046228463625,0.0001405049513893804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-08,0.0015712377933336796,2.468788203200091e-06,7.48261592072556e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-11,0.01565298149073513,0.00024501582954929656,6.94190684249359e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2014-08-12,-0.00536284929774844,2.8760152590360936e-05,5.407817590066144e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-13,0.0017056097361418665,2.9091045720219274e-06,0.00011909579690801534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-14,-0.010909503773952167,0.00011901727259387658,7.54957548188564e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-15,0.011107467008567795,0.000123375823346422,6.768743279593e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-18,0.007959897105944691,6.335996193722667e-05,9.072643731491915e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2014-08-19,-0.00032444305780821026,1.0526329775994167e-07,5.1032697484905724e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-20,-0.0025120887187988217,6.3105897311163056e-06,5.583386256314691e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-21,-0.0015417452962793732,2.376978558599572e-06,6.593384911453355e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-22,0.006059715707227298,3.672015445241723e-05,5.9250750898282454e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-25,-0.015579702918039118,0.0002427271430143566,9.990132998662551e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2014-08-26,-0.015344972021203773,0.0002354681663315266,0.00012155974223153411,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-27,0.003460867520631794,1.1977603995364061e-05,5.4345524453242033e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-28,-0.012516357258130384,0.00015665919901315314,7.048006688368318e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-29,0.012596700207794242,0.0001586768561250435,4.696057412730773e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-01,0.012603712714664539,0.00015885357419379657,3.3466650390571506e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2014-09-02,0.012781329705463307,0.00016336238903975875,4.043770264092589e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-09-03,0.008980714081101127,8.065322540648805e-05,8.324150327045855e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-09-04,0.007451343181392289,5.5522515206881363e-05,4.867207007264995e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-09-05,0.004631790162282101,2.1453480107413253e-05,6.473447869539304e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-09-09,-0.0015862537774129493,2.5162010463568502e-06,4.0774844886378456e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2014-09-10,-0.005245698029829882,2.75173478201611e-05,9.477795728107778e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-09-11,-0.004998621904837464,2.4986220947520914e-05,0.00011836625043324096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-09-12,0.00357457015791951,1.277755181388871e-05,4.847379351184076e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-09-15,-0.004223962038205187,1.7841855300198515e-05,6.260187337366658e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2014-09-16,-0.02389827413274581,0.0005711275065238676,0.000158378131338682,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-09-17,0.007640157921992241,5.83720130729808e-05,0.00012656607712435437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-09-18,0.002846172945558223,8.10070043602757e-06,8.343905232491232e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-09-19,0.005317789581308574,2.827888603107402e-05,5.460397662644441e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-09-22,-0.018990580196749818,0.00036064213620918634,0.00011978045306676735,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2014-09-23,0.008828838013966944,7.794838067686777e-05,6.940567073209122e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-09-24,0.01672254582618926,0.0002796435389089999,7.115205993184097e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-09-25,-0.002931373272378579,8.5929492620155e-06,0.0001254490559105949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-09-26,-0.0004495525912897591,2.020975323353372e-07,5.7616203975347435e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-09-29,0.001234237173514785,1.5233414004857655e-06,4.374969350230782e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2014-09-30,-0.0003093446866877514,9.569413518194307e-08,2.195572339478784e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-10-08,0.012703072934867166,0.0001613680619885547,6.417107932035972e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
2014-10-09,0.0024847977655859665,6.174219935861012e-06,6.891330557827435e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-10-10,0.0009174228738171308,8.416647294028832e-07,7.563756967759987e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-10-13,-0.005797662861651176,3.36128946573693e-05,0.00010569038317138698,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2014-10-14,-0.0029575531416980994,8.747120585968299e-06,5.168472587481168e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014-10-15,0.0071195936940711135,5.0688614368657165e-05,8.319068060791555e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-10-16,-0.010721915035356133,0.00011495946202539591,0.00011187348886013471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-10-17,0.005021468274545526,2.5215143632267225e-05,0.00015656594554409948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-10-20,0.0064418053342887305,4.1496855964870744e-05,6.711728388011984e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2014-10-21,-0.011928200323424676,0.00014228196295574855,5.677952651165559e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014-10-22,-0.005407517883053714,2.924124965554572e-05,6.895176209017558e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-10-23,-0.011731408042995994,0.0001376259346712711,9.183053297314359e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-10-24,-0.006045219598886931,3.654467999876666e-05,7.724013254244425e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-10-27,-0.011656934402063612,0.00013588411965401414,0.00015187820686470593,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2014-10-28,0.020106040478937715,0.0004042528637406819,5.57596359244145e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014-10-29,0.012729803432639741,0.00016204789543364654,8.877039945156554e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-10-30,-1.6067999776936404e-05,2.5818061683162834e-10,9.778598166284776e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-10-31,0.016555744108766035,0.00027409266299494126,0.00012172208409503215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-11-03,0.0017660896040343488,3.119072489478203e-06,8.54510860385322e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2014-11-04,-0.0040566872317455704,1.6456711296207538e-05,8.834547392316556e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-05,-0.00100211158888186,1.0042276365713258e-06,6.84510821099347e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-06,0.0016318794056608965,2.6630303946201608e-06,7.662040463788327e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-07,0.0027859490026980183,7.761511845634083e-06,0.00017183116916513486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-10,0.02107005574991483,0.00044394724930451896,0.00012547648669337415,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2014-11-11,-0.011640310802208731,0.00013549683557201726,0.0004163453402028371,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-12,0.01164863397433713,0.00013569067346808124,7.96539694342976e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-13,-0.01258858037874333,0.00015847235595208158,0.00014938766848545526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-14,0.0026238622844179105,6.884653287590776e-06,0.0001233966253374437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
