date,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
2010-12-10,7951,322007,创业板,2010-12-10,7147.63,1896.69,16200.0,68.23,25.83,79.39,
2010-12-13,7958,322007,创业板,2010-12-13,7398.99,1964.2,23500.0,99.08,36.01,82.18,
2010-12-14,7965,322007,创业板,2010-12-14,7443.88,1977.92,20600.0,86.8,32.39,82.68,
2010-12-15,7972,322007,创业板,2010-12-15,7546.33,1998.51,23600.0,104.68,44.63,82.67,
2010-12-16,7979,322007,创业板,2010-12-16,7613.66,2017.23,21400.0,89.36,35.36,83.41,
2010-12-17,7986,322007,创业板,2010-12-17,7689.22,2040.97,21000.0,88.18,35.16,84.24,
2010-12-20,7993,322007,创业板,2010-12-20,7593.09,2015.63,27100.0,118.89,45.61,83.18,
2010-12-21,8000,322007,创业板,2010-12-21,7612.65,2019.69,18900.0,79.62,31.27,83.4,
2010-12-22,8007,322007,创业板,2010-12-22,7662.99,2025.49,21100.0,92.29,44.93,83.04,
2010-12-23,8014,322007,创业板,2010-12-23,7482.37,1978.87,18700.0,83.03,34.16,81.08,
2010-12-24,8021,322007,创业板,2010-12-24,7281.09,1925.69,16500.0,71.03,29.42,78.9,
2010-12-27,8028,322007,创业板,2010-12-27,7032.88,1911.07,15900.0,66.07,27.85,76.21,
2010-12-28,8035,322007,创业板,2010-12-28,6933.54,1892.34,14600.0,58.44,23.96,75.13,
2010-12-29,8042,322007,创业板,2010-12-29,7205.21,1961.42,16500.0,68.52,33.04,76.82,
2010-12-30,8049,322007,创业板,2010-12-30,7229.55,1967.84,14500.0,60.33,24.25,77.08,
2010-12-31,8056,322007,创业板,2010-12-31,7365.21,2005.64,14100.0,59.27,23.6,78.53,
2011-01-04,8063,322007,创业板,2011-01-04,7504.28,2041.35,17100.0,74.48,27.93,80.01,
2011-01-05,8070,322007,创业板,2011-01-05,7502.26,2045.99,17200.0,74.58,27.84,79.99,
2011-01-06,8077,322007,创业板,2011-01-06,7396.59,2015.61,15700.0,69.25,26.98,78.86,
2011-01-07,8084,322007,创业板,2011-01-07,7561.58,2046.75,20700.0,98.3,42.25,78.38,
2011-01-10,8091,322007,创业板,2011-01-10,7339.8,2006.26,15900.0,72.19,28.23,76.08,
2011-01-11,8098,322007,创业板,2011-01-11,7236.67,2003.71,13700.0,58.53,23.96,75.01,
2011-01-12,8105,322007,创业板,2011-01-12,7291.16,2020.19,12300.0,52.39,20.98,75.58,
2011-01-13,8112,322007,创业板,2011-01-13,7446.59,2063.24,17700.0,73.17,38.1,75.78,
2011-01-14,8119,322007,创业板,2011-01-14,7267.78,2013.84,15300.0,62.35,27.59,73.96,
2011-01-17,8126,322007,创业板,2011-01-17,7008.62,1937.35,17000.0,69.22,29.13,71.33,
2011-01-18,8133,322007,创业板,2011-01-18,6993.8,1934.15,10400.0,40.62,17.27,71.17,
2011-01-19,8140,322007,创业板,2011-01-19,7140.76,1976.93,11900.0,47.78,20.41,72.67,
2011-01-20,8147,322007,创业板,2011-01-20,6922.83,1955.97,14400.0,57.73,25.92,70.45,
2011-01-21,8154,322007,创业板,2011-01-21,6940.8,1962.2,12500.0,50.82,21.92,70.64,
2011-01-24,8161,322007,创业板,2011-01-24,6712.06,1903.13,13100.0,55.0,22.97,68.31,
2011-01-25,8168,322007,创业板,2011-01-25,6765.63,1904.44,14200.0,54.69,27.84,67.47,
2011-01-26,8175,322007,创业板,2011-01-26,6878.52,1946.83,11600.0,44.83,19.83,68.59,
2011-01-27,8182,322007,创业板,2011-01-27,6984.73,1978.24,12100.0,45.61,20.41,69.65,
2011-01-28,8189,322007,创业板,2011-01-28,7038.67,1992.7,10400.0,39.23,18.12,69.91,
2011-01-31,8196,322007,创业板,2011-01-31,7108.07,2011.26,12100.0,48.43,20.38,69.32,
2011-02-01,8203,322007,创业板,2011-02-01,7263.58,2044.75,14400.0,56.27,29.5,69.33,
2011-02-09,8210,322007,创业板,2011-02-09,7175.85,2027.99,12800.0,47.88,22.83,68.49,
2011-02-10,8217,322007,创业板,2011-02-10,7457.44,2105.35,18500.0,68.0,31.91,71.18,
2011-02-11,8224,322007,创业板,2011-02-11,7534.08,2152.35,18500.0,71.73,31.29,71.91,
2011-02-14,8231,322007,创业板,2011-02-14,7642.05,2193.6,21000.0,84.54,34.43,72.94,
2011-02-15,8238,322007,创业板,2011-02-15,7765.13,2218.35,27700.0,100.82,52.73,72.82,
2011-02-16,8245,322007,创业板,2011-02-16,7916.8,2259.67,24400.0,92.44,38.49,74.24,
2011-02-17,8252,322007,创业板,2011-02-17,7946.14,2267.82,24300.0,94.21,39.49,74.51,
2011-02-18,8259,322007,创业板,2011-02-18,7879.18,2246.31,23200.0,89.09,37.62,73.84,
2011-02-21,8266,322007,创业板,2011-02-21,8014.37,2286.02,23400.0,94.3,37.24,75.11,
2011-02-22,8273,322007,创业板,2011-02-22,7932.17,2253.2,32100.0,125.02,59.75,72.41,
2011-02-23,8280,322007,创业板,2011-02-23,8093.52,2298.81,23300.0,100.07,38.98,72.83,
2011-02-24,8287,322007,创业板,2011-02-24,8013.88,2276.19,22500.0,94.81,37.13,71.93,
2011-02-25,8294,322007,创业板,2011-02-25,7972.59,2263.99,19700.0,78.88,33.5,71.37,
2011-02-28,8301,322007,创业板,2011-02-28,8008.53,2294.23,19000.0,76.28,32.2,70.51,
2011-03-01,8308,322007,创业板,2011-03-01,8001.07,2291.12,21000.0,80.54,34.72,70.4,
2011-03-02,8315,322007,创业板,2011-03-02,7937.1,2273.34,18100.0,70.04,30.76,69.83,
2011-03-03,8322,322007,创业板,2011-03-03,7769.76,2225.52,18100.0,69.21,30.96,68.36,
2011-03-04,8329,322007,创业板,2011-03-04,7840.99,2243.6,14800.0,54.48,24.12,68.99,
2011-03-07,8336,322007,创业板,2011-03-07,7889.83,2257.32,17700.0,66.74,27.74,69.13,
2011-03-08,8343,322007,创业板,2011-03-08,8121.64,2307.9,25300.0,88.36,47.86,68.31,
2011-03-09,8350,322007,创业板,2011-03-09,8150.44,2320.85,24900.0,90.35,40.24,68.3,
2011-03-10,8357,322007,创业板,2011-03-10,8186.34,2335.34,25900.0,99.1,42.32,68.05,
2011-03-11,8364,322007,创业板,2011-03-11,8242.17,2350.12,27600.0,107.86,45.22,68.11,
2011-03-14,8371,322007,创业板,2011-03-14,8297.21,2371.5,25400.0,93.04,39.79,68.56,
2011-03-15,8378,322007,创业板,2011-03-15,8201.49,2348.86,27800.0,102.9,44.17,66.71,
2011-03-16,8385,322007,创业板,2011-03-16,8395.95,2392.21,26900.0,102.22,48.42,66.82,
2011-03-17,8392,322007,创业板,2011-03-17,8232.29,2344.39,26000.0,97.45,40.46,65.71,
2011-03-18,8399,322007,创业板,2011-03-18,8279.91,2355.69,17200.0,65.0,27.35,65.48,
2011-03-21,8406,322007,创业板,2011-03-21,8229.52,2359.38,16700.0,64.48,27.56,65.03,
2011-03-22,8413,322007,创业板,2011-03-22,8318.66,2379.85,19200.0,69.98,34.67,63.88,
2011-03-23,8420,322007,创业板,2011-03-23,8395.41,2400.16,19200.0,69.74,28.37,63.54,
2011-03-24,8427,322007,创业板,2011-03-24,8398.55,2401.22,18700.0,68.19,30.68,63.36,
2011-03-25,8434,322007,创业板,2011-03-25,8363.21,2391.16,19700.0,71.06,32.04,62.57,
2011-03-28,8441,322007,创业板,2011-03-28,8227.67,2362.04,22900.0,81.95,36.81,60.65,
2011-03-29,8448,322007,创业板,2011-03-29,8077.56,2325.95,27600.0,98.05,50.79,57.36,
2011-03-30,8455,322007,创业板,2011-03-30,7948.16,2292.71,19900.0,65.57,30.4,55.91,
2011-03-31,8462,322007,创业板,2011-03-31,7963.56,2297.39,16100.0,51.94,25.04,55.5,
2011-04-01,8469,322007,创业板,2011-04-01,8023.37,2313.67,13200.0,42.23,20.28,55.01,
2011-04-06,8476,322007,创业板,2011-04-06,7885.77,2273.28,15400.0,49.6,24.08,53.87,
2011-04-07,8483,322007,创业板,2011-04-07,8043.95,2322.01,17700.0,54.65,31.57,54.22,
2011-04-08,8490,322007,创业板,2011-04-08,8143.2,2354.26,15600.0,49.54,24.77,54.59,
2011-04-11,8497,322007,创业板,2011-04-11,8013.36,2317.08,17200.0,55.9,27.61,53.72,
2011-04-12,8504,322007,创业板,2011-04-12,7980.67,2307.79,13600.0,44.04,21.38,52.7,
2011-04-13,8511,322007,创业板,2011-04-13,8121.23,2355.56,15200.0,50.49,24.42,53.5,
2011-04-14,8518,322007,创业板,2011-04-14,8074.75,2343.19,14300.0,46.92,22.71,53.19,
2011-04-15,8525,322007,创业板,2011-04-15,8171.93,2346.46,17800.0,53.43,35.12,52.68,
2011-04-18,8532,322007,创业板,2011-04-18,8128.12,2336.76,15200.0,46.09,23.92,52.08,
2011-04-19,8539,322007,创业板,2011-04-19,8054.13,2315.5,17800.0,54.25,28.14,51.49,
2011-04-20,8546,322007,创业板,2011-04-20,8133.0,2341.43,16900.0,53.34,25.38,51.94,
2011-04-21,8553,322007,创业板,2011-04-21,8253.47,2401.23,23900.0,72.45,41.02,52.17,
2011-04-22,8560,322007,创业板,2011-04-22,8192.91,2386.84,19000.0,56.75,29.15,51.74,
2011-04-25,8567,322007,创业板,2011-04-25,7972.89,2328.68,20100.0,59.48,30.82,50.53,
2011-04-26,8574,322007,创业板,2011-04-26,7887.18,2299.38,20100.0,57.36,33.55,49.28,
2011-04-27,8581,322007,创业板,2011-04-27,7760.27,2284.38,18200.0,51.48,26.44,48.49,
2011-04-28,8588,322007,创业板,2011-04-28,7483.6,2200.69,19300.0,52.51,28.39,46.76,
2011-04-29,8595,322007,创业板,2011-04-29,7541.89,2219.21,13200.0,34.94,18.77,47.14,
2011-05-03,8602,322007,创业板,2011-05-03,7616.1,2280.52,12500.0,32.46,17.48,47.62,
2011-05-04,8609,322007,创业板,2011-05-04,7463.31,2258.22,12700.0,33.2,18.95,46.67,
2011-05-05,8616,322007,创业板,2011-05-05,7586.0,2292.92,14800.0,38.52,23.91,47.08,
2011-05-06,8623,322007,创业板,2011-05-06,7616.38,2302.65,16200.0,39.84,19.14,47.28,
2011-05-09,8630,322007,创业板,2011-05-09,7696.31,2327.95,15800.0,37.71,20.45,47.78,
2011-05-10,8637,322007,创业板,2011-05-10,7698.78,2330.02,12800.0,32.13,17.15,47.81,
2011-05-11,8644,322007,创业板,2011-05-11,7793.78,2348.12,16400.0,45.01,25.73,47.84,
2011-05-12,8651,322007,创业板,2011-05-12,7635.37,2300.39,16400.0,42.7,22.79,46.87,
2011-05-13,8658,322007,创业板,2011-05-13,7645.33,2303.44,15500.0,39.53,21.09,46.95,
2011-05-16,8665,322007,创业板,2011-05-16,7625.78,2302.51,13300.0,34.72,18.59,46.84,
2011-05-17,8672,322007,创业板,2011-05-17,7555.51,2279.67,16700.0,39.89,21.57,46.41,
2011-05-18,8679,322007,创业板,2011-05-18,7596.42,2285.0,17400.0,40.78,28.71,46.0,
2011-05-19,8686,322007,创业板,2011-05-19,7539.13,2268.08,14900.0,34.24,19.33,45.66,
2011-05-20,8693,322007,创业板,2011-05-20,7457.43,2262.62,14400.0,34.14,18.7,45.18,
2011-05-23,8700,322007,创业板,2011-05-23,7173.11,2181.24,20500.0,44.1,26.44,43.46,
2011-05-24,8707,322007,创业板,2011-05-24,7379.03,2250.47,28600.0,61.67,32.89,44.72,
2011-05-25,8714,322007,创业板,2011-05-25,7199.27,2187.82,21700.0,47.2,31.18,43.28,
2011-05-26,8721,322007,创业板,2011-05-26,7082.51,2174.33,18100.0,38.51,21.67,42.59,
2011-05-27,8728,322007,创业板,2011-05-27,7011.86,2152.09,19200.0,38.88,22.34,42.16,
2011-05-30,8735,322007,创业板,2011-05-30,7077.1,2174.24,23700.0,46.42,26.29,42.56,
2011-05-31,8742,322007,创业板,2011-05-31,7271.71,2224.77,25400.0,52.22,33.77,43.01,
2011-06-01,8749,322007,创业板,2011-06-01,7324.71,2240.83,23700.0,48.9,27.18,43.32,
2011-06-02,8756,322007,创业板,2011-06-02,7193.93,2199.6,21000.0,44.22,26.56,42.55,
2011-06-03,8763,322007,创业板,2011-06-03,7309.9,2236.13,19800.0,41.79,23.44,43.25,
2011-06-07,8770,322007,创业板,2011-06-07,7323.66,2238.76,16400.0,34.03,18.9,43.33,
2011-06-08,8777,322007,创业板,2011-06-08,7341.84,2243.28,21100.0,44.89,28.67,43.2,
2011-06-09,8784,322007,创业板,2011-06-09,7197.9,2201.27,20700.0,42.78,23.85,42.35,
2011-06-10,8791,322007,创业板,2011-06-10,7171.21,2194.55,17900.0,36.74,22.16,42.2,
2011-06-13,8798,322007,创业板,2011-06-13,7211.44,2208.46,16600.0,34.46,20.24,42.44,
2011-06-14,8805,322007,创业板,2011-06-14,7281.98,2231.58,18500.0,37.71,20.07,42.85,
2011-06-15,8812,322007,创业板,2011-06-15,7241.2,2213.44,20900.0,41.47,32.13,42.3,
2011-06-16,8819,322007,创业板,2011-06-16,7100.1,2174.89,17500.0,34.27,21.76,41.48,
2011-06-17,8826,322007,创业板,2011-06-17,7028.1,2152.74,14300.0,27.81,18.38,41.06,
2011-06-20,8833,322007,创业板,2011-06-20,6943.86,2127.59,14800.0,28.81,17.5,40.57,
2011-06-21,8840,322007,创业板,2011-06-21,6985.3,2141.36,15200.0,30.21,17.4,40.82,
2011-06-22,8847,322007,创业板,2011-06-22,6998.73,2145.0,19000.0,36.29,28.74,40.44,
2011-06-23,8854,322007,创业板,2011-06-23,7205.46,2207.76,30800.0,60.02,34.45,41.63,
2011-06-24,8861,322007,创业板,2011-06-24,7362.7,2255.9,35400.0,70.79,38.68,42.54,
2011-06-27,8868,322007,创业板,2011-06-27,7454.72,2302.72,34400.0,69.45,36.61,43.07,
2011-06-28,8875,322007,创业板,2011-06-28,7459.7,2317.22,23800.0,47.48,26.18,43.1,
2011-06-29,8882,322007,创业板,2011-06-29,7421.59,2305.5,29200.0,59.6,39.35,42.51,
2011-06-30,8889,322007,创业板,2011-06-30,7503.55,2330.7,24400.0,49.71,26.5,42.98,
2011-07-01,8896,322007,创业板,2011-07-01,7573.5,2353.37,30700.0,62.01,34.1,43.38,
2011-07-04,8903,322007,创业板,2011-07-04,7751.4,2411.0,36200.0,73.81,37.27,44.4,
2011-07-05,8910,322007,创业板,2011-07-05,7814.07,2430.18,34500.0,72.03,38.04,44.76,
2011-07-06,8917,322007,创业板,2011-07-06,7993.69,2476.43,40400.0,87.09,53.46,45.4,
2011-07-07,8924,322007,创业板,2011-07-07,8059.87,2499.83,49900.0,106.81,53.65,45.77,
2011-07-08,8931,322007,创业板,2011-07-08,8005.83,2499.19,35700.0,76.9,38.0,45.47,
2011-07-11,8938,322007,创业板,2011-07-11,8071.11,2519.45,31500.0,66.63,33.48,45.84,
2011-07-12,8945,322007,创业板,2011-07-12,7983.29,2488.07,41300.0,86.75,54.33,45.05,
2011-07-13,8952,322007,创业板,2011-07-13,8185.14,2549.38,38500.0,83.03,41.69,46.19,
2011-07-14,8959,322007,创业板,2011-07-14,8366.27,2607.77,51600.0,110.09,55.55,47.21,
2011-07-15,8966,322007,创业板,2011-07-15,8514.37,2658.88,65300.0,140.82,69.23,48.05,
2011-07-18,8973,322007,创业板,2011-07-18,8472.39,2644.0,49200.0,110.94,54.82,47.82,
2011-07-19,8980,322007,创业板,2011-07-19,8364.68,2604.98,43200.0,98.35,55.24,46.93,
2011-07-20,8987,322007,创业板,2011-07-20,8390.26,2615.07,38000.0,84.75,41.94,47.07,
2011-07-21,8994,322007,创业板,2011-07-21,8275.39,2580.29,33500.0,73.66,37.96,46.42,
2011-07-22,9001,322007,创业板,2011-07-22,8348.48,2602.09,32800.0,74.76,36.37,46.84,
2011-07-25,9008,322007,创业板,2011-07-25,8042.91,2502.78,43200.0,96.73,48.48,45.12,
2011-07-26,9015,322007,创业板,2011-07-26,8087.91,2520.04,29500.0,66.37,33.7,45.37,
2011-07-27,9022,322007,创业板,2011-07-27,8314.64,2586.76,38800.0,92.37,44.79,46.65,
2011-07-28,9029,322007,创业板,2011-07-28,8368.72,2611.78,37700.0,91.25,44.74,46.95,
2011-07-29,9036,322007,创业板,2011-07-29,8328.42,2599.19,37500.0,88.09,49.12,46.51,
2011-08-01,9043,322007,创业板,2011-08-01,8476.65,2643.46,37400.0,91.66,46.35,47.34,
2011-08-02,9050,322007,创业板,2011-08-02,8537.46,2659.67,48200.0,112.78,58.44,47.68,
2011-08-03,9057,322007,创业板,2011-08-03,8755.02,2719.13,61400.0,149.92,80.34,48.42,
2011-08-04,9064,322007,创业板,2011-08-04,8679.31,2695.55,45000.0,109.29,56.26,48.0,
2011-08-05,9071,322007,创业板,2011-08-05,8520.94,2645.2,42700.0,102.91,51.06,47.12,
2011-08-08,9078,322007,创业板,2011-08-08,8144.2,2541.72,48600.0,110.9,56.92,45.04,
2011-08-09,9085,322007,创业板,2011-08-09,8151.42,2542.68,42500.0,98.45,49.77,45.08,
2011-08-10,9092,322007,创业板,2011-08-10,8273.25,2580.22,41600.0,100.26,48.87,45.76,
2011-08-11,9099,322007,创业板,2011-08-11,8479.0,2653.12,48300.0,112.25,54.89,46.89,
2011-08-12,9106,322007,创业板,2011-08-12,8564.29,2712.02,46200.0,106.99,53.21,47.36,
2011-08-15,9113,322007,创业板,2011-08-15,8711.35,2760.8,44700.0,106.79,51.98,48.18,
2011-08-16,9120,322007,创业板,2011-08-16,8646.61,2738.27,41200.0,96.48,49.8,47.82,
2011-08-17,9127,322007,创业板,2011-08-17,8687.91,2750.09,40800.0,97.38,48.47,48.05,
2011-08-18,9134,322007,创业板,2011-08-18,8559.88,2705.7,40000.0,96.6,54.67,47.1,
2011-08-19,9141,322007,创业板,2011-08-19,8719.63,2735.53,44400.0,117.09,66.66,46.99,
2011-08-22,9148,322007,创业板,2011-08-22,8764.02,2743.23,43600.0,109.2,56.38,47.22,
2011-08-23,9155,322007,创业板,2011-08-23,9048.81,2829.06,57400.0,138.05,69.7,48.76,
2011-08-24,9162,322007,创业板,2011-08-24,9072.49,2845.15,65400.0,162.29,79.33,48.89,
2011-08-25,9169,322007,创业板,2011-08-25,9086.67,2870.99,53400.0,133.14,66.25,48.96,
2011-08-26,9176,322007,创业板,2011-08-26,9251.94,2916.46,55400.0,140.85,73.8,49.66,
2011-08-29,9183,322007,创业板,2011-08-29,9244.41,2920.3,52100.0,129.44,64.15,49.62,
2011-08-30,9190,322007,创业板,2011-08-30,9018.3,2852.24,48000.0,119.43,62.05,48.41,
2011-08-31,9197,322007,创业板,2011-08-31,8942.59,2827.28,40300.0,99.66,53.22,47.9,
2011-09-01,9204,322007,创业板,2011-09-01,8893.8,2813.03,34700.0,81.65,43.92,47.64,
2011-09-02,9211,322007,创业板,2011-09-02,8828.67,2815.55,33400.0,80.02,43.44,47.29,
2011-09-05,9218,322007,创业板,2011-09-05,8607.21,2745.22,32600.0,79.72,42.76,46.11,
2011-09-06,9225,322007,创业板,2011-09-06,8518.1,2715.59,31000.0,77.54,46.55,45.43,
2011-09-07,9232,322007,创业板,2011-09-07,8753.64,2792.47,31800.0,75.75,40.71,46.69,
2011-09-08,9239,322007,创业板,2011-09-08,8639.16,2762.68,33200.0,81.42,43.58,46.08,
2011-09-09,9246,322007,创业板,2011-09-09,8541.65,2733.54,26500.0,64.55,34.51,45.56,
2011-09-13,9253,322007,创业板,2011-09-13,8356.77,2675.54,23000.0,54.37,30.03,44.57,
2011-09-14,9260,322007,创业板,2011-09-14,8499.42,2721.75,24600.0,57.25,32.84,45.33,
2011-09-15,9267,322007,创业板,2011-09-15,8499.32,2722.88,26800.0,62.23,34.45,45.33,
2011-09-16,9274,322007,创业板,2011-09-16,8550.32,2731.11,28400.0,64.46,48.95,45.21,
2011-09-19,9281,322007,创业板,2011-09-19,8316.66,2665.74,23900.0,52.0,31.84,43.98,
2011-09-20,9288,322007,创业板,2011-09-20,8341.45,2673.65,21500.0,46.93,27.3,44.11,
2011-09-21,9295,322007,创业板,2011-09-21,8590.95,2753.57,33100.0,71.59,39.04,45.42,
2011-09-22,9302,322007,创业板,2011-09-22,8295.71,2664.22,31400.0,66.29,39.42,43.86,
2011-09-23,9309,322007,创业板,2011-09-23,8224.92,2639.21,26900.0,54.78,31.61,43.49,
2011-09-26,9316,322007,创业板,2011-09-26,8098.63,2597.8,22500.0,46.49,27.37,42.82,
2011-09-27,9323,322007,创业板,2011-09-27,8204.39,2620.62,27600.0,60.0,43.06,43.01,
2011-09-28,9330,322007,创业板,2011-09-28,8059.87,2589.05,24600.0,54.15,31.51,42.26,
2011-09-29,9337,322007,创业板,2011-09-29,7817.34,2520.02,26200.0,55.28,32.59,40.98,
2011-09-30,9344,322007,创业板,2011-09-30,7806.17,2516.05,19500.0,40.06,24.46,40.93,
2011-10-10,9351,322007,创业板,2011-10-10,7788.47,2514.22,16300.0,35.75,20.3,40.83,
2011-10-11,9358,322007,创业板,2011-10-11,7754.14,2502.42,25700.0,54.38,30.9,40.65,
2011-10-12,9365,322007,创业板,2011-10-12,8083.28,2606.17,36500.0,76.78,45.8,42.21,
2011-10-13,9372,322007,创业板,2011-10-13,8240.31,2668.47,42400.0,90.97,48.24,43.03,
2011-10-14,9379,322007,创业板,2011-10-14,8227.5,2661.9,33300.0,72.5,40.75,42.97,
2011-10-17,9386,322007,创业板,2011-10-17,8297.46,2679.72,37300.0,83.21,44.57,43.33,
2011-10-18,9393,322007,创业板,2011-10-18,8037.4,2594.96,39300.0,85.28,47.39,41.98,
2011-10-19,9400,322007,创业板,2011-10-19,8002.43,2598.05,30100.0,65.72,35.83,41.79,
2011-10-20,9407,322007,创业板,2011-10-20,7753.97,2516.3,34200.0,71.71,41.08,40.5,
2011-10-21,9414,322007,创业板,2011-10-21,7563.62,2455.87,26400.0,53.5,31.87,39.5,
2011-10-24,9421,322007,创业板,2011-10-24,7662.6,2487.21,33400.0,66.4,39.06,40.02,
2011-10-25,9428,322007,创业板,2011-10-25,7903.44,2566.91,45800.0,94.1,51.02,41.28,
2011-10-26,9435,322007,创业板,2011-10-26,8089.29,2626.2,61400.0,129.01,72.26,41.99,
2011-10-27,9442,322007,创业板,2011-10-27,8092.77,2625.18,51400.0,107.37,56.43,42.01,
2011-10-28,9449,322007,创业板,2011-10-28,8308.59,2696.0,58300.0,122.07,60.91,43.13,
2011-10-31,9456,322007,创业板,2011-10-31,8479.32,2757.32,63000.0,134.58,66.89,44.02,
2011-11-01,9463,322007,创业板,2011-11-01,8501.17,2764.72,63900.0,134.95,68.74,44.13,
2011-11-02,9470,322007,创业板,2011-11-02,8890.69,2877.05,85500.0,185.85,101.41,45.61,
2011-11-03,9477,322007,创业板,2011-11-03,8842.0,2870.22,100300.0,221.38,101.52,45.36,
2011-11-04,9484,322007,创业板,2011-11-04,8887.39,2886.99,66800.0,144.77,70.52,45.6,
2011-11-07,9491,322007,创业板,2011-11-07,8870.4,2900.95,54200.0,115.59,56.72,45.51,
2011-11-08,9498,322007,创业板,2011-11-08,8717.23,2849.48,54600.0,114.33,60.22,44.72,
2011-11-09,9505,322007,创业板,2011-11-09,8972.61,2937.48,69300.0,145.57,71.75,46.03,
2011-11-10,9512,322007,创业板,2011-11-10,9014.29,2952.67,106100.0,216.57,105.93,46.25,
2011-11-11,9519,322007,创业板,2011-11-11,8985.24,2945.3,77600.0,154.4,80.52,46.1,
2011-11-14,9526,322007,创业板,2011-11-14,9262.88,3048.42,82900.0,176.15,83.5,47.52,
2011-11-15,9533,322007,创业板,2011-11-15,9327.5,3071.28,75500.0,165.09,81.38,47.76,
2011-11-16,9540,322007,创业板,2011-11-16,9051.36,2979.51,71400.0,157.8,81.05,46.35,
2011-11-17,9547,322007,创业板,2011-11-17,9165.7,3011.79,65600.0,156.11,76.77,46.94,
2011-11-18,9554,322007,创业板,2011-11-18,8895.2,2920.31,61000.0,140.01,71.12,45.55,
2011-11-21,9561,322007,创业板,2011-11-21,8793.98,2898.4,46600.0,105.76,55.8,45.03,
2011-11-22,9568,322007,创业板,2011-11-22,8825.73,2909.68,41300.0,93.62,48.65,45.2,
2011-11-23,9575,322007,创业板,2011-11-23,8836.14,2907.89,44100.0,102.73,56.53,45.14,
2011-11-24,9582,322007,创业板,2011-11-24,8871.39,2917.36,43600.0,99.48,53.0,45.32,
2011-11-25,9589,322007,创业板,2011-11-25,8791.45,2893.33,42000.0,93.92,51.61,44.91,
2011-11-28,9596,322007,创业板,2011-11-28,8804.14,2901.58,40000.0,88.75,48.09,44.97,
2011-11-29,9603,322007,创业板,2011-11-29,8917.26,2942.94,46800.0,103.33,53.96,45.55,
2011-11-30,9610,322007,创业板,2011-11-30,8466.57,2792.35,58400.0,123.72,69.74,43.25,
2011-12-01,9617,322007,创业板,2011-12-01,8642.12,2850.28,57300.0,126.54,62.48,44.15,
2011-12-02,9624,322007,创业板,2011-12-02,8414.18,2773.22,40300.0,86.18,47.25,42.98,
2011-12-05,9631,322007,创业板,2011-12-05,8042.33,2650.55,34400.0,72.54,40.92,41.08,
2011-12-06,9638,322007,创业板,2011-12-06,8133.51,2680.75,31600.0,67.39,37.51,41.55,
2011-12-07,9645,322007,创业板,2011-12-07,8187.69,2698.4,30300.0,63.94,37.5,41.82,
2011-12-08,9652,322007,创业板,2011-12-08,8264.44,2724.04,43400.0,92.4,53.02,42.22,
2011-12-09,9659,322007,创业板,2011-12-09,8184.06,2714.53,31000.0,66.81,39.17,41.81,
2011-12-12,9666,322007,创业板,2011-12-12,8100.32,2688.28,25400.0,54.05,33.01,41.38,
2011-12-13,9673,322007,创业板,2011-12-13,7867.86,2614.75,34400.0,69.55,42.01,40.19,
2011-12-14,9680,322007,创业板,2011-12-14,7730.82,2569.56,32100.0,66.08,39.34,39.49,
2011-12-15,9687,322007,创业板,2011-12-15,7642.27,2549.14,35100.0,66.82,41.55,39.04,
2011-12-16,9694,322007,创业板,2011-12-16,7960.3,2662.19,43800.0,85.18,52.72,40.6,
